X,Y,OBJECTID,Enabled,FeatureID,FeatureType,Ownership,AdministrativeArea,WaterSystem,InstallDate,LocationDescription,Elevation,GPS_Date,WebMap,AerialCorrected,Asset_Description
-9810504.144,5221654.5157,55,1,54H100,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/04/22 00:00:00+00,"37195 IL ROUTE 59 , LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.403763859785&lng=-88.1292581745529&z=19&slat=42.403763859785&slng=-88.1292581745529&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810692.4313,5221591.0531,56,1,54H025,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/09/09 00:00:00+00,"37171 HILLSIDE DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4033428946427&lng=-88.1309495887408&z=19&slat=42.4033428946427&slng=-88.1309495887408&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810646.2139,5221721.1277,57,1,54H034,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/09/09 00:00:00+00,"37235 HILLSIDE DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4042057130483&lng=-88.1305344100165&z=19&slat=42.4042057130483&slng=-88.1305344100165&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810640.6573,5221829.6908,58,1,54H038,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1990/12/17 00:00:00+00,"25520 BLACKSTONE PL, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4049258311534&lng=-88.1304844943477&z=19&slat=42.4049258311534&slng=-88.1304844943477&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810423.8011,5221859.6506,59,1,54H099,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1995/02/01 00:00:00+00,"37287 IL ROUTE 59 , LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4051245581309&lng=-88.1285364422534&z=19&slat=42.4051245581309&slng=-88.1285364422534&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810405.1064,5222031.9947,60,1,54H047,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1970/01/01 00:00:00+00,"37366 IL ROUTE 59 , LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4062677263609&lng=-88.1283685044094&z=19&slat=42.4062677263609&slng=-88.1283685044094&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810530.9086,5222041.438,61,1,54H112,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/09/09 00:00:00+00,"37371 HILLSIDE DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4063303632886&lng=-88.1294986050924&z=19&slat=42.4063303632886&slng=-88.1294986050924&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810588.9956,5221980.326,62,1,54H048,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1990/12/17 00:00:00+00,"37360 HILLSIDE DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4059250068055&lng=-88.1300204098622&z=19&slat=42.4059250068055&slng=-88.1300204098622&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810725.57,5221979.0963,63,1,54H049,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1990/12/17 00:00:00+00,"25562 WACKER DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4059168500222&lng=-88.1312472784217&z=19&slat=42.4059168500222&slng=-88.1312472784217&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809744.1456,5224591.9489,64,1,54H106  ,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,2003/07/21 00:00:00+00,"25076 WARREN AVE, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4232455902152&lng=-88.1224309933873&z=19&slat=42.4232455902152&slng=-88.1224309933873&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809864.7375,5224424.1965,65,1,54H107  ,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,2003/07/21 00:00:00+00,"38410 ADAMS ST, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4221331808377&lng=-88.1235142886673&z=19&slat=42.4221331808377&slng=-88.1235142886673&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809967.0233,5224477.1531,66,1,54H109,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,2003/07/21 00:00:00+00,"25076 WARREN AVE, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.422484351428&lng=-88.1244331374096&z=19&slat=42.422484351428&slng=-88.1244331374096&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809968.4205,5224565.7914,67,1,54H110  ,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,2003/07/21 00:00:00+00,"38467 HOEGLUND ST, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.42307213457&lng=-88.1244456883462&z=19&slat=42.42307213457&slng=-88.1244456883462&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809990.4967,5224398.9156,68,1,54H108  ,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,2003/07/21 00:00:00+00,"38387 HOEGLUND ST, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4219655346153&lng=-88.124644002841&z=19&slat=42.4219655346153&slng=-88.124644002841&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809721.8622,5223973.682,69,1,54H118,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,2002/11/09 00:00:00+00,"25164 SUNSET LN, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4191456054616&lng=-88.1222308173827&z=19&slat=42.4191456054616&slng=-88.1222308173827&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809759.2306,5223855.017,70,1,54H093,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1970/01/01 00:00:00+00,"38198 IL ROUTE 59 , LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4183586572965&lng=-88.1225665033567&z=19&slat=42.4183586572965&slng=-88.1225665033567&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809881.0194,5223817.3587,71,1,54H091,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25124 COLUMBIA BAY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4181089177219&lng=-88.1236605514571&z=19&slat=42.4181089177219&slng=-88.1236605514571&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810084.2024,5223820.1091,72,1,54H092,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25228 COLUMBIA BAY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4181271580056&lng=-88.125485775146&z=19&slat=42.4181271580056&slng=-88.125485775146&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810209.097,5223269.4113,73,1,54H095,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1970/01/01 00:00:00+00,"25311 LEHMANN BLVD, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4144749664673&lng=-88.1266077220798&z=19&slat=42.4144749664673&slng=-88.1266077220798&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810679.6253,5223308.2869,74,1,54H080,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25542 COLUMBIA BAY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4147327937978&lng=-88.1308345504594&z=19&slat=42.4147327937978&slng=-88.1308345504594&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810791.1223,5223262.5377,75,1,54H075,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25577 COLUMBIA BAY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4144293802338&lng=-88.1318361450827&z=19&slat=42.4144293802338&slng=-88.1318361450827&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809808.1587,5223713.7071,76,1,54H089,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1995/02/01 00:00:00+00,"25168 ACADEMY CT, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4174215232281&lng=-88.1230060326675&z=19&slat=42.4174215232281&slng=-88.1230060326675&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810143.5987,5223664.2777,77,1,54H090,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1970/01/01 00:00:00+00,"25278 COLUMBIA BAY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4170937160302&lng=-88.1260193408125&z=19&slat=42.4170937160302&slng=-88.1260193408125&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810041.4158,5223533.2554,78,1,54H084,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"38050 ACADEMY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4162247895451&lng=-88.1251014169581&z=19&slat=42.4162247895451&slng=-88.1251014169581&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809891.4098,5223473.2622,79,1,54H083,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1995/02/01 00:00:00+00,"38034 IL ROUTE 59 , LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.415826916841&lng=-88.1237538895753&z=19&slat=42.415826916841&slng=-88.1237538895753&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810243.9005,5223518.5679,80,1,54H086,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25330 COLUMBIA BAY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.416127382913&lng=-88.1269203672042&z=19&slat=42.416127382913&slng=-88.1269203672042&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810172.5566,5223451.5788,81,1,54H081,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"38026 ACADEMY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4156831132174&lng=-88.1262794744864&z=19&slat=42.4156831132174&slng=-88.1262794744864&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810318.9005,5223445.6853,82,1,54H082,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25374 COLUMBIA BAY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4156440274973&lng=-88.1275941044896&z=19&slat=42.4156440274973&slng=-88.1275941044896&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810124.5841,5223313.6003,83,1,54H078,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25282 LEHMANN BLVD, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4147680331818&lng=-88.1258485297199&z=19&slat=42.4147680331818&slng=-88.1258485297199&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809965.8607,5223280.8856,84,1,54H077,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25216 LEHMANN BLVD, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4145510658138&lng=-88.1244226932943&z=19&slat=42.4145510658138&slng=-88.1244226932943&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810496.8805,5223337.2992,85,1,54H079,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25446 COLUMBIA BAY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4149252060427&lng=-88.1291929252512&z=19&slat=42.4149252060427&slng=-88.1291929252512&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809961.8903,5222893.1891,86,1,54H111,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1988/12/20 00:00:00+00,"37777 GRAND AVE, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4119797640005&lng=-88.1243870267193&z=19&slat=42.4119797640005&slng=-88.1243870267193&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810122.1203,5221243.3111,87,1,54H003,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/09/09 00:00:00+00,"25282 MONAVILLE RD, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4010361738147&lng=-88.1258263978727&z=19&slat=42.4010361738147&slng=-88.1258263978727&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809993.5968,5221244.1988,88,1,54H002,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/09/09 00:00:00+00,"25224 MONAVILLE RD, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4010420626914&lng=-88.1246718510211&z=19&slat=42.4010420626914&slng=-88.1246718510211&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809996.4228,5221368.5581,89,1,54H010,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/04/22 00:00:00+00,"25242 LINCOLN DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4018670003198&lng=-88.1246972377216&z=19&slat=42.4018670003198&slng=-88.1246972377216&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9810131.6356,5221389.9703,90,1,54H011,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/04/22 00:00:00+00,"25292 LINCOLN DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4020090371674&lng=-88.1259118745477&z=19&slat=42.4020090371674&slng=-88.1259118745477&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809838.4566,5223626.2015,91,1,54H087,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1995/02/01 00:00:00+00,"25160 ACADEMY CT, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4168411997396&lng=-88.1232782030818&z=19&slat=42.4168411997396&slng=-88.1232782030818&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809944.0645,5221486.4762,92,1,54H015,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1996/04/22 00:00:00+00,"25211 TIMBER LN, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4026492002751&lng=-88.1242268953883&z=19&slat=42.4026492002751&slng=-88.1242268953883&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809836.4571,5222249.3083,93,1,54H057,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"25158 NEW BARRY LN, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4077091493505&lng=-88.1232602413824&z=19&slat=42.4077091493505&slng=-88.1232602413824&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809790.6588,5222048.93,94,1,54H053,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1990/12/12 00:00:00+00,"37367 PIPER LN, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4063800573827&lng=-88.1228488279756&z=19&slat=42.4063800573827&slng=-88.1228488279756&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795896.2569,5221128.2606,95,1,35H198,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36974 DEERVIEW DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4002729761452&lng=-87.9980332923194&z=19&slat=42.4002729761452&slng=-87.9980332923194&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795986.4622,5221082.6363,96,1,35H203,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36954 DEERVIEW DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3999703210454&lng=-87.998843620288&z=19&slat=42.3999703210454&slng=-87.998843620288&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795897.321,5221046.4924,97,1,35H199,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36976 DEER TRAIL DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3997305541776&lng=-87.9980428511167&z=19&slat=42.3997305541776&slng=-87.9980428511167&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796356.2698,5220468.6479,98,1,35H246,Fire Hydrant,LCPW,LCPW,Grandwood Park,2005/07/13 00:00:00+00,"18864 WILDFLOWER WAY, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3958971983065&lng=-88.0021656586474&z=19&slat=42.3958971983065&slng=-88.0021656586474&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796262.064,5220803.8751,99,1,35H207,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36824 DEERVIEW DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3981210863533&lng=-88.0013193936962&z=19&slat=42.3981210863533&slng=-88.0013193936962&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796205.3921,5220871.8349,100,1,35H206,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36852 DEERVIEW DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3985719201336&lng=-88.0008103013781&z=19&slat=42.3985719201336&slng=-88.0008103013781&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796150.1114,5220954.5524,101,1,35H205,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36872 DEERVIEW DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3991206502957&lng=-88.0003137062053&z=19&slat=42.3991206502957&slng=-88.0003137062053&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796006.7338,5220922.8351,102,1,35H201,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36928 DEER TRAIL DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.398910244996&lng=-87.999025723414&z=19&slat=42.398910244996&slng=-87.999025723414&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795935.1816,5220951.0225,103,1,35H200,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36952 DEER TRAIL DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.399097233583&lng=-87.9983829591146&z=19&slat=42.399097233583&slng=-87.9983829591146&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796061.7133,5220822.4839,104,1,35H202,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36892 DEER TRAIL DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3982445348045&lng=-87.9995196128037&z=19&slat=42.3982445348045&slng=-87.9995196128037&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794518.6957,5219489.3003,105,1,35H144,Fire Hydrant,LCPW,LCPW,Grandwood Park,1994/09/28 00:00:00+00,"18137 BANBURY DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3893997809807&lng=-87.9856584495379&z=19&slat=42.3893997809807&slng=-87.9856584495379&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794499.8095,5219288.7266,106,1,35H142,Fire Hydrant,LCPW,LCPW,Grandwood Park,1994/09/28 00:00:00+00,"36148 BANBURY CT, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3880690050414&lng=-87.985488792227&z=19&slat=42.3880690050414&slng=-87.985488792227&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794520.4098,5219194.0363,107,1,35H170,Fire Hydrant,LCPW,LCPW,Grandwood Park,1994/09/28 00:00:00+00,"36148 BANBURY CT, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3874407392813&lng=-87.9856738470624&z=19&slat=42.3874407392813&slng=-87.9856738470624&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9794516.5072,5219630.3204,108,1,35H145,Fire Hydrant,LCPW,LCPW,Grandwood Park,1994/09/28 00:00:00+00,"18177 BANBURY DR, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.390335411098&lng=-87.9856387901266&z=19&slat=42.390335411098&slng=-87.9856387901266&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9795247.1207,5220248.3682,109,1,35H027,Fire Hydrant,LCPW,LCPW,Grandwood Park,1969/02/17 00:00:00+00,"18474 RAE LN, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3944358254485&lng=-87.9922020020831&z=19&slat=42.3944358254485&slng=-87.9922020020831&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
